,Source time,FPR,TPR,FNR,TNR,Target time
0,12.596636354000111,0.098840953,0.7482993197278911,0.25170068027210885,0.9011590470057952,0.764573431
1,14.243331158999354,0.10431423052157116,0.7806122448979592,0.2193877551020408,0.8956857694784288,0.9841851150004004
2,10.008150024000315,0.1316806181584031,0.8248299319727891,0.17517006802721088,0.8683193818415968,0.7727369869999166
3,12.337391132999983,0.17498390212491952,0.858843537,0.141156463,0.8250160978750805,0.7899266209997222
4,11.148866575000284,0.12041210560206053,0.8027210884353742,0.19727891156462585,0.8795878943979395,0.7673229510000965
5,10.10246934800034,0.1448808757244044,0.8299319727891157,0.17006802721088435,0.8551191242755956,0.7891484150004544
6,9.872483082000144,0.10528010302640052,0.7874149659863946,0.21258503401360543,0.8947198969735994,0.7850749229992289
7,9.609811708999587,0.15405666452028333,0.8639455782312925,0.1360544217687075,0.8459433354797167,1.042167607999545
8,10.674996342000668,0.12990985189954926,0.8197278911564626,0.18027210884353742,0.8700901481004507,1.0468699240000205
9,9.746572514000036,0.1387636831938184,0.8367346938775511,0.16326530612244897,0.8612363168061816,0.7814161539999986
10,10.834247974000391,0.13232453316162265,0.8333333333333334,0.16666666666666666,0.8676754668383774,0.9747855759997037
11,8.962771364999753,0.1084996780424984,0.7789115646258503,0.22108843537414966,0.8915003219575016,0.9266217209997194
12,10.685052281000026,0.1320025756600129,0.8316326530612245,0.1683673469387755,0.8679974243399871,0.8015382539997518
13,11.331186182999772,0.12733419188667097,0.8180272108843537,0.18197278911564627,0.8726658081133291,2.0981053430004977
14,14.119736836999436,0.15502253702511268,0.8520408163265306,0.14795918367346939,0.8449774629748873,1.2424444649996076
15,12.803549164000287,0.18367675466838376,0.8826530612244898,0.11734693877551021,0.8163232453316163,0.8493811459993594
16,12.618872840999757,0.13860270444301354,0.8197278911564626,0.18027210884353742,0.8613972955569864,0.832491589
17,13.447142504000112,0.11751448808757244,0.7721088435374149,0.22789115646258504,0.8824855119124275,0.8095920870000555
18,12.800671238000177,0.16918866709594332,0.8656462585034014,0.13435374149659865,0.8308113329040567,1.0485811170001398
19,13.005647216000398,0.10447520927237605,0.7687074829931972,0.23129251700680273,0.8955247907276239,1.0479997749998802
20,12.602334739999606,0.15389568576947843,0.8418367346938775,0.15816326530612246,0.8461043142305216,1.0489130470004966
21,12.99260591500024,0.085962653,0.7074829931972789,0.2925170068027211,0.9140373470701867,0.820797003
22,12.543972849000056,0.14053444945267224,0.8435374149659864,0.1564625850340136,0.8594655505473278,0.8371220680000988
23,13.416469947999758,0.12540244687701224,0.8027210884353742,0.19727891156462585,0.8745975531229877,0.8497265289997813
24,13.994153586999346,0.10866065679330328,0.7704081632653061,0.22959183673469388,0.8913393432066967,1.3098442430000432
25,13.389634882999417,0.092884739,0.7414965986394557,0.2585034013605442,0.9071152607855764,1.7280263339998783
26,12.854046918000677,0.14600772698003864,0.846938776,0.15306122448979592,0.8539922730199614,1.0677802640002483
27,15.15945937000015,0.15389568576947843,0.8537414965986394,0.14625850340136054,0.8461043142305216,0.8651566689995889
28,13.705258059999323,0.11928525434642627,0.8061224489795918,0.19387755102040816,0.8807147456535738,0.8898650769997403
29,13.35271019100037,0.12073406310367031,0.8129251700680272,0.1870748299319728,0.8792659368963297,0.8839495990005162
30,12.596336126999631,0.13828074694140374,0.8418367346938775,0.15816326530612246,0.8617192530585962,0.861217682
31,13.59455522099961,0.14069542820347714,0.8384353741496599,0.16156462585034015,0.8593045717965229,0.8643514540008255
32,13.624036636999335,0.13602704443013522,0.8112244897959184,0.18877551020408162,0.8639729555698648,0.9004480479998165
33,15.193904171999748,0.10866065679330328,0.7874149659863946,0.21258503401360543,0.8913393432066967,1.3193921279998904
34,12.642877358999613,0.11542176432710882,0.7993197278911565,0.20068027210884354,0.8845782356728912,1.7360378729999866
35,13.582225563000065,0.2160334835801674,0.9013605442176871,0.098639456,0.7839665164198326,1.2215108290001808
36,15.512960211000063,0.10640695428203477,0.7653061224489796,0.23469387755102042,0.8935930457179653,1.0805395220004357
37,12.297438276999856,0.11751448808757244,0.7755102040816326,0.22448979591836735,0.8824855119124275,0.9165129510001861
38,13.89597976100049,0.1704764971023825,0.8673469387755102,0.1326530612244898,0.8295235028976176,1.1182748320006795
39,14.014606955999625,0.12186091435930457,0.804421769,0.195578231,0.8781390856406954,0.8907336540005417
40,13.515305746000195,0.14616870573084353,0.8537414965986394,0.14625850340136054,0.8538312942691565,1.0731309230004626
41,13.82704960799947,0.11300708306503542,0.7806122448979592,0.2193877551020408,0.8869929169349646,1.0640587810003126
42,16.918179901999792,0.17482292337411462,0.8758503401360545,0.12414965986394558,0.8251770766258854,1.483911261000685
43,14.572947491999912,0.14777849323889247,0.8503401360544218,0.14965986394557823,0.8522215067611075,0.9739845799995237
44,13.199814261000029,0.091918867,0.7295918367346939,0.27040816326530615,0.9080811332904056,1.0763709880002352
45,14.90377906,0.11204121056020605,0.8010204081632653,0.1989795918367347,0.887958789,0.9582399380005882
46,13.550585405000675,0.10222150676110753,0.7738095238095238,0.2261904761904762,0.8977784932388925,0.957489059
47,13.227742658000352,0.13248551191242755,0.8078231292517006,0.1921768707482993,0.8675144880875725,1.082572648999303
48,13.74505064099958,0.14214423696072118,0.8571428571428572,0.14285714285714285,0.8578557630392788,1.0878792399998929
49,14.216118164000363,0.16387636831938185,0.8877551020408163,0.11224489795918367,0.8361236316806182,0.9475681980002264
0,9.934138531000372,0.13425627817128138,0.8180272108843537,0.18197278911564627,0.8657437218287186,0.7779289959999005
1,10.018838860000415,0.18641339343206698,0.8741496598639455,0.12585034013605442,0.813586607,0.7849933200000123
2,8.886080534,0.15920798454603993,0.8605442176870748,0.13945578231292516,0.8407920154539601,1.0693814169999314
3,8.623693151000225,0.2039600772698004,0.8945578231292517,0.1054421768707483,0.7960399227301996,1.0366303420000804
4,9.021822823000093,0.1057630392788152,0.7806122448979592,0.2193877551020408,0.8942369607211849,0.7579278140001406
5,9.311681070000304,0.16274951706374757,0.8741496598639455,0.12585034013605442,0.8372504829362524,0.7797325350002211
6,10.846118430999923,0.10254346426271732,0.7704081632653061,0.22959183673469388,0.8974565357372827,1.0378669420001643
7,10.163711716999842,0.12733419188667097,0.81462585,0.18537414965986396,0.8726658081133291,0.782543368
8,9.984826904999863,0.136349002,0.8214285714285714,0.17857142857142858,0.863650998,0.767580315
9,8.922285707,0.1933354797166774,0.8826530612244898,0.11734693877551021,0.8066645202833226,1.203037357
10,10.883738433999952,0.1753058596265293,0.8809523809523809,0.11904761904761904,0.8246941403734707,1.0350455120001243
11,10.191415983000297,0.1624275595621378,0.8690476190476191,0.13095238095238096,0.8375724404378622,0.7987088549998589
12,13.582552533000126,0.11767546683837733,0.804421769,0.195578231,0.8823245331616226,1.2244802410000375
