,FPR,FNR
0,0.242846094,0.35294117647058826
1,0.18097447795823665,0.43944636678200694
2,0.1925754060324826,0.43252595155709345
3,0.16473317865429235,0.4913494809688581
4,0.17324052590873937,0.4463667820069204
5,0.2211910286156226,0.4013840830449827
6,0.19412219644238204,0.4290657439446367
7,0.15699922660479504,0.4982698961937716
8,0.2482598607888631,0.33217993079584773
9,0.2219644238205723,0.39792387543252594
10,0.19180201082753287,0.4359861591695502
11,0.1794276875483372,0.43944636678200694
12,0.17092034029389017,0.4463667820069204
13,0.2273781902552204,0.39100346020761245
14,0.17478731631863884,0.4429065743944637
15,0.17014694508894046,0.4532871972318339
16,0.16163959783449341,0.4913494809688581
17,0.24980665119876258,0.3356401384083045
18,0.2296983758700696,0.38408304498269896
19,0.23511214230471772,0.370242215
20,0.19102861562258314,0.4463667820069204
21,0.18793503480278423,0.45674740484429066
22,0.17324052590873937,0.4982698961937716
23,0.2552204176334107,0.3356401384083045
24,0.17478731631863884,0.4844290657439446
25,0.16937354988399073,0.48788927335640137
26,0.18097447795823665,0.4740484429065744
27,0.2003093580819799,0.4359861591695502
28,0.21191028615622584,0.41522491349480967
29,0.19876256767208042,0.4359861591695502
30,0.20185614849187936,0.42560553633217996
31,0.1871616395978345,0.4463667820069204
32,0.24052590873936583,0.36678200692041524
33,0.19953596287703015,0.4290657439446367
34,0.20726991492652747,0.4013840830449827
35,0.15699922660479504,0.5224913494809689
36,0.2459396751740139,0.3460207612456747
37,0.2296983758700696,0.38408304498269896
38,0.23665893271461716,0.3737024221453287
39,0.2397525135344161,0.3771626297577855
40,0.20804331013147717,0.39100346020761245
41,0.20108275328692962,0.4117647058823529
42,0.21036349574632637,0.38408304498269896
43,0.20804331013147717,0.39100346020761245
44,0.19334880123743234,0.44982698961937717
45,0.1740139211136891,0.4809688581314879
46,0.19953596287703015,0.4186851211072664
47,0.15931941221964424,0.5086505190311419
48,0.2111368909512761,0.3875432525951557
49,0.20726991492652747,0.3875432525951557
50,0.22273781902552203,0.3737024221453287
51,0.19489559164733178,0.4359861591695502
52,0.2088167053364269,0.38408304498269896
53,0.21500386697602475,0.3771626297577855
54,0.17865429234338748,0.47750865051903113
55,0.17014694508894046,0.5017301038062284
56,0.20108275328692962,0.4083044982698962
57,0.22041763341067286,0.36678200692041524
58,0.22041763341067286,0.36678200692041524
59,0.18870843000773396,0.4532871972318339
60,0.14075792730085074,0.6262975778546713
61,0.2188708430007734,0.41522491349480967
62,0.16163959783449341,0.5640138408304498
63,0.23201856148491878,0.39792387543252594
64,0.21345707656612528,0.4290657439446367
65,0.16163959783449341,0.5674740484429066
66,0.1871616395978345,0.5086505190311419
67,0.18097447795823665,0.5121107266435986
68,0.21191028615622584,0.4359861591695502
69,0.18793503480278423,0.5086505190311419
70,0.1902552204176334,0.47058823529411764
71,0.2111368909512761,0.43252595155709345
72,0.18948182521268367,0.5017301038062284
73,0.2242846094354215,0.4117647058823529
74,0.2242846094354215,0.40484429065743943
75,0.20185614849187936,0.4463667820069204
76,0.2111368909512761,0.42560553633217996
77,0.2552204176334107,0.356401384
78,0.25754060324825984,0.35986159169550175
79,0.2529002320185615,0.35986159169550175
80,0.20494972931167826,0.47058823529411764
81,0.19180201082753287,0.5017301038062284
82,0.23820572312451663,0.3944636678200692
83,0.21345707656612528,0.4429065743944637
84,0.24439288476411447,0.3875432525951557
85,0.18638824439288476,0.5086505190311419
86,0.22583139984532097,0.4186851211072664
87,0.2111368909512761,0.45674740484429066
88,0.2242846094354215,0.4186851211072664
89,0.20417633410672853,0.4809688581314879
90,0.21268368136117555,0.44982698961937717
91,0.21732405259087392,0.43252595155709345
92,0.23201856148491878,0.40484429065743943
93,0.21500386697602475,0.4429065743944637
94,0.2188708430007734,0.4290657439446367
95,0.21500386697602475,0.4463667820069204
96,0.18252126836813612,0.5121107266435986
97,0.19489559164733178,0.4913494809688581
98,0.21500386697602475,0.4429065743944637
99,0.21964423820572312,0.43252595155709345
0,0.23356535189481825,0.4602076124567474
1,0.19489559164733178,0.5224913494809689
2,0.19412219644238204,0.5224913494809689
3,0.2111368909512761,0.48788927335640137
4,0.2111368909512761,0.4982698961937716
5,0.2088167053364269,0.5017301038062284
6,0.23356535189481825,0.44982698961937717
7,0.2026295436968291,0.5155709342560554
8,0.19721577726218098,0.5224913494809689
9,0.1840680587780356,0.5501730103806228
10,0.24052590873936583,0.4429065743944637
11,0.18948182521268367,0.5397923875432526
12,0.2034029389017788,0.5121107266435986
13,0.20649651972157773,0.5086505190311419
14,0.2111368909512761,0.4982698961937716
15,0.23897911832946636,0.44982698961937717
16,0.22505800464037123,0.47058823529411764
17,0.1925754060324826,0.5224913494809689
18,0.20494972931167826,0.5121107266435986
19,0.2459396751740139,0.4186851211072664
20,0.17865429234338748,0.46366782006920415
21,0.1840680587780356,0.45674740484429066
22,0.177107502,0.4809688581314879
23,0.2088167053364269,0.41522491349480967
24,0.16705336426914152,0.4844290657439446
25,0.13843774168600154,0.5640138408304498
26,0.16009280742459397,0.5155709342560554
27,0.15467904098994587,0.5086505190311419
28,0.17478731631863884,0.48788927335640137
29,0.17324052590873937,0.49480968858131485
30,0.1794276875483372,0.4671280276816609
31,0.16550657385924208,0.5017301038062284
32,0.20804331013147717,0.4013840830449827
33,0.177107502,0.47750865051903113
34,0.16009280742459397,0.5017301038062284
35,0.16318638824439288,0.4982698961937716
36,0.1453982985305491,0.532871972
37,0.2003093580819799,0.42560553633217996
38,0.17246713070378963,0.47750865051903113
39,0.18329466357308585,0.45674740484429066
40,0.24052590873936583,0.38408304498269896
41,0.25444702242846096,0.3737024221453287
42,0.20417633410672853,0.45674740484429066
43,0.2652745552977572,0.3494809688581315
44,0.19721577726218098,0.4671280276816609
45,0.2459396751740139,0.370242215
46,0.23047177107501934,0.4083044982698962
47,0.24903325599381285,0.3771626297577855
48,0.2188708430007734,0.43252595155709345
49,0.21655065738592422,0.43944636678200694
50,0.2374323279195669,0.40484429065743943
51,0.2459396751740139,0.38408304498269896
52,0.24207269914926527,0.3944636678200692
53,0.2791956689868523,0.314878893
54,0.19953596287703015,0.4671280276816609
55,0.20959010054137664,0.44982698961937717
56,0.23047177107501934,0.40484429065743943
57,0.21423047177107502,0.4290657439446367
58,0.2660479505027069,0.3391003460207612
59,0.21423047177107502,0.4532871972318339
60,0.18329466357308585,0.5051903114186851
61,0.2652745552977572,0.3356401384083045
62,0.22351121423047177,0.4186851211072664
63,0.2111368909512761,0.4532871972318339
64,0.2815158546017015,0.2837370242214533
65,0.20417633410672853,0.4532871972318339
66,0.21268368136117555,0.44982698961937717
67,0.1902552204176334,0.47750865051903113
68,0.19334880123743234,0.4740484429065744
69,0.21500386697602475,0.4429065743944637
70,0.2003093580819799,0.46366782006920415
71,0.2536736272235112,0.370242215
72,0.20185614849187936,0.45674740484429066
73,0.2768754833720031,0.29411764705882354
74,0.2266047950502707,0.4186851211072664
75,0.19798917246713071,0.4671280276816609
76,0.2211910286156226,0.4359861591695502
77,0.25212683681361175,0.3806228373702422
78,0.2505800464037123,0.38408304498269896
79,0.24980665119876258,0.35986159169550175
80,0.24207269914926527,0.4013840830449827
81,0.24748646558391338,0.39792387543252594
82,0.24903325599381285,0.4013840830449827
83,0.26450116009280744,0.3460207612456747
84,0.17246713070378963,0.48788927335640137
85,0.24361948955916474,0.40484429065743943
86,0.2374323279195669,0.40484429065743943
87,0.21268368136117555,0.4532871972318339
88,0.2529002320185615,0.3875432525951557
89,0.23047177107501934,0.4186851211072664
90,0.26450116009280744,0.3391003460207612
91,0.24903325599381285,0.39100346020761245
92,0.2273781902552204,0.4290657439446367
93,0.2536736272235112,0.3771626297577855
94,0.23356535189481825,0.42214532871972316
95,0.2451662799690642,0.39792387543252594
96,0.23356535189481825,0.4186851211072664
97,0.24671307037896364,0.4013840830449827
98,0.21036349574632637,0.45674740484429066
99,0.2590873936581593,0.356401384
